Loan_Institution_Past6M,Overdue_Num_Past6M,Overdue_Day_Past6M,Overdue_Day_Max_Past6M,CA_Institution_Past6M,CA_Institution_Max_Past6M,CA_UseAmount_Past6M,Card_UseAmount_Past6M,Age,Gender,cls_0,cls_1,cls_2,cls_3,cls_4,cls_5,cls_6,cls_7,cls_8,cls_9,cls_10,cls_11,cls_12,cls_13,cls_14,cls_15,step_emb_0,step_emb_1,mask_Loan_Institution_Past6M,mask_Overdue_Num_Past6M,mask_Overdue_Day_Past6M,mask_Overdue_Day_Max_Past6M,mask_CA_Institution_Past6M,mask_CA_Institution_Max_Past6M,mask_CA_UseAmount_Past6M,mask_Card_UseAmount_Past6M,mask_Age,mask_Gender,prediction_entropy,Long_Overdue
0.0,3.0,26.0,4.0,1.0,1.0,100.0,5034.0,51.0,2.0,1.081073522567749,-0.34544438123703003,0.927804708480835,-1.3973419666290283,-1.3184049129486084,-0.7413930296897888,0.12100882083177567,-0.9837467670440674,1.140495777130127,-1.1008745431900024,-0.379144549369812,2.017967939376831,-0.34520721435546875,-0.06599142402410507,1.3314287662506104,0.057769328355789185,2.859705686569214,-0.2889675796031952,0.0,0.6946571469306946,1.019693374633789,3.6137990951538086,0.0,0.0,0.05154185742139816,0.0,0.0,0.0,-4.256819683028464,0
0.0,0.0,0.0,0.0,2.0,0.0,15600.0,18072.0,60.0,1.0,-0.5886037945747375,-1.4144384860992432,0.9032846689224243,0.727919340133667,-1.5186973810195923,0.06627976894378662,0.34842026233673096,-2.375291347503662,1.1395220756530762,-0.12141748517751694,0.734923243522644,0.08888804167509079,-0.48832055926322937,0.6922746300697327,0.7924414277076721,1.0128154754638672,2.8967175483703613,-0.2467813789844513,0.48114150762557983,0.7388399243354797,2.208298444747925,0.27044886350631714,0.02003430761396885,0.12537355720996857,1.027151107788086,0.15383630990982056,0.3002379834651947,0.0,0.1401811019568815,0
2.0,0.0,0.0,0.0,1.0,1.0,50.0,18810.0,52.0,1.0,1.1614176034927368,-0.5124822854995728,0.7327117919921875,-1.3292417526245117,-1.3064967393875122,-0.7301220893859863,0.10410282760858536,-0.8390085101127625,1.092982292175293,-1.1262071132659912,-0.47635775804519653,1.9842561483383179,-0.36419200897216797,-0.0041613103821873665,1.5376449823379517,0.07515382766723633,3.193513870239258,-0.23281143605709076,0.5873944163322449,2.065027952194214,0.8675576448440552,1.2884831428527832,0.0,0.0,0.5872490406036377,0.0,0.24920271337032318,0.0,-0.7293825492841497,0
2.0,0.0,0.0,0.0,0.0,0.0,3950.0,10625.0,51.0,1.0,1.0364400148391724,-0.47421008348464966,0.8835127353668213,-1.1675039529800415,-1.4230951070785522,-0.631558895111084,0.20949910581111908,-1.258780837059021,1.0896023511886597,-1.269466519355774,-0.22733300924301147,1.9125499725341797,-0.30159464478492737,0.2528122067451477,1.356942892074585,0.012183185666799545,2.3805816173553467,-0.09681347012519836,0.284488320350647,0.10245466232299805,2.9869298934936523,0.6436254978179932,0.0,0.0,0.2575021982192993,0.0,0.32263636589050293,0.0,-1.6794485547539806,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8346.0,67.0,2.0,1.1469424962997437,-0.48309755325317383,0.7373337745666504,-1.3544914722442627,-1.3366641998291016,-0.6362786293029785,0.0951760858297348,-0.8092564940452576,1.0741077661514282,-1.1380460262298584,-0.4978640377521515,1.9990425109863281,-0.39765626192092896,-0.06763286143541336,1.5305602550506592,0.1378248631954193,3.742279052734375,-0.36091744899749756,0.7549872398376465,2.9011785984039307,0.0,1.3165584802627563,0.0,0.0,1.263020396232605,0.0,0.3159094452857971,0.0,-3.1708842015619547,0
0.0,0.0,0.0,0.0,0.0,0.0,1600.0,17799.0,46.0,2.0,1.110763669013977,-0.40951499342918396,0.815233588218689,-1.3316041231155396,-1.3234509229660034,-0.7130417823791504,0.09361496567726135,-0.9982721209526062,1.115228533744812,-1.2094063758850098,-0.3246820867061615,1.9975157976150513,-0.3226509988307953,0.09089194983243942,1.4075034856796265,0.0018716908525675535,2.7865333557128906,-0.27943557500839233,0.41290730237960815,1.3195325136184692,1.603922724723816,0.1729750633239746,0.0,1.2545682191848755,0.4212411344051361,0.0,0.2163369506597519,0.0,-0.04406778887870649,0
1.0,0.0,0.0,0.0,0.0,0.0,300.0,21820.0,54.0,1.0,1.1440892219543457,-0.474196195602417,0.7440752387046814,-1.3390527963638306,-1.298635721206665,-0.726273238658905,0.11052533984184265,-0.8694801330566406,1.106351375579834,-1.1781833171844482,-0.43691346049308777,1.9876810312271118,-0.3562754988670349,0.04452935978770256,1.5009068250656128,0.040852032601833344,3.0887975692749023,-0.35364770889282227,0.3989303708076477,2.4404945373535156,0.08269575238227844,1.1485472917556763,0.0,0.0,1.0057373046875,0.0,0.3295881450176239,0.0,-1.4036916564455373,0
0.0,0.0,0.0,0.0,1.0,0.0,2200.0,13832.0,60.0,1.0,1.1029456853866577,-0.43498462438583374,0.8115300536155701,-1.3047107458114624,-1.3331741094589233,-0.6793310642242432,0.09446302801370621,-1.003231167793274,1.0970990657806396,-1.2054060697555542,-0.36685439944267273,1.9930998086929321,-0.3321666717529297,0.055694710463285446,1.4487227201461792,0.05630340799689293,4.0713911056518555,-0.45647385716438293,1.0862846374511719,3.197603225708008,0.0,1.067047119140625,0.0,0.0,2.1900930404663086,0.0,0.1551659107208252,0.0,-5.303845423045737,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,-0.9857043623924255,0.2457381635904312,0.5054836869239807,0.5198980569839478,1.0429027080535889,0.5831729173660278,0.11484499275684357,0.5618334412574768,-1.5394139289855957,0.6513699293136597,-0.24765855073928833,0.07292032241821289,-0.5026049613952637,-2.087696075439453,-0.991786777973175,2.0567002296447754,3.0162317752838135,-0.14710983633995056,0.8810752630233765,0.0,2.9869298934936523,0.7218051552772522,0.0,0.0,0.6279738545417786,0.0,0.83174729347229,0.0,-2.476173815270624,0
1.0,0.0,0.0,0.0,1.0,1.0,16170.0,12683.0,68.0,1.0,-1.0536302328109741,-1.4688403606414795,0.7613364458084106,1.1916123628616333,-1.1638656854629517,0.5303488969802856,0.33127686381340027,-2.1797943115234375,0.9862099289894104,0.13448238372802734,0.9476314187049866,-0.3872036933898926,-0.7456381916999817,0.6477234959602356,0.4664331078529358,1.0019170045852661,2.9988811016082764,-0.048895273357629776,0.5847086906433105,0.0,2.9869298934936523,0.6783969402313232,0.21159163117408752,0.0,0.49477654695510864,0.0,0.585965096950531,0.0,-1.7014570746556048,0
0.0,0.0,0.0,0.0,0.0,0.0,1580.0,7742.0,54.0,1.0,1.0826399326324463,-0.49777480959892273,0.800367534160614,-1.2143841981887817,-1.3954271078109741,-0.6277961134910583,0.14748147130012512,-1.1251074075698853,1.0758552551269531,-1.2657536268234253,-0.27280184626579285,1.9454960823059082,-0.32734185457229614,0.20039603114128113,1.43808913230896,0.03606123477220535,3.5880770683288574,-0.4406769871711731,0.8169388771057129,3.2099454402923584,0.0,0.8611236810684204,0.0,0.0,1.6075445413589478,0.0,0.2809682786464691,0.0,-3.8561021276696366,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.0,63.0,1.0,1.1268640756607056,-0.4839276671409607,0.7454139590263367,-1.3449023962020874,-1.329395055770874,-0.6096066236495972,0.08954624086618423,-0.8214957118034363,1.0506805181503296,-1.1598907709121704,-0.4908062517642975,2.0178399085998535,-0.41462427377700806,-0.07269333302974701,1.5306696891784668,0.16632778942584991,3.5485589504241943,-0.4359762966632843,0.9416834712028503,2.6440467834472656,0.0,1.0138213634490967,0.0,0.0,1.3434791564941406,0.0,0.5595414638519287,0.0,-2.5999574889437933,0
1.0,0.0,0.0,0.0,1.0,1.0,40.0,9945.0,52.0,1.0,1.1585737466812134,-0.5080841779708862,0.7409420609474182,-1.3333075046539307,-1.3117581605911255,-0.7175212502479553,0.10192867368459702,-0.8383457660675049,1.0884917974472046,-1.123388648033142,-0.4802628457546234,1.9877893924713135,-0.3681181073188782,-0.019013669341802597,1.5334434509277344,0.08863072842359543,3.7563652992248535,-0.3619360029697418,0.4254036247730255,3.197603225708008,0.0,1.456647276878357,0.0,0.0,1.5432214736938477,0.0,0.08272738009691238,0.0,-4.3645859660197095,0
3.0,0.0,0.0,0.0,1.0,1.0,300.0,37869.0,52.0,1.0,1.148531198501587,-0.4743136763572693,0.7379860877990723,-1.3408902883529663,-1.2994203567504883,-0.722955048084259,0.10836762934923172,-0.8610648512840271,1.1066639423370361,-1.1784700155258179,-0.4405258893966675,1.9864566326141357,-0.3579576015472412,0.044900864362716675,1.5045409202575684,0.03814990818500519,2.3205368518829346,-0.052580490708351135,0.36615100502967834,0.0,2.9869298934936523,0.5962212681770325,0.0,0.0,0.2544729709625244,0.0,0.3686649799346924,0.0,-1.876088711328557,0
0.0,0.0,0.0,0.0,0.0,0.0,4000.0,6642.0,67.0,2.0,0.9944126009941101,-0.4309852123260498,0.9494642615318298,-1.1460144519805908,-1.4300612211227417,-0.5906515121459961,0.22716662287712097,-1.3297175168991089,1.0878654718399048,-1.280351161956787,-0.2473558485507965,1.9127644300460815,-0.3012999892234802,0.2373441755771637,1.305861473083496,0.0415579192340374,3.9068565368652344,-0.4240715801715851,0.8255132436752319,3.197603225708008,0.0,0.4923470616340637,0.0,0.852774977684021,1.8643481731414795,0.0,0.07699078321456909,0.0,-4.03784531124968,0
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,4891.0,54.0,2.0,-1.314488172531128,-1.4316877126693726,0.5842104554176331,1.5353976488113403,-0.7290536761283875,0.8714786767959595,0.30667102336883545,-1.919005274772644,0.8243920207023621,0.3635048568248749,1.0785502195358276,-0.7819263339042664,-0.918662428855896,0.6081549525260925,0.12198659777641296,0.8004768490791321,2.7323837280273438,-0.21682198345661163,0.31152722239494324,0.800384521484375,2.144017219543457,0.18952053785324097,0.0,0.9360907077789307,0.5380957126617432,0.0,0.21573509275913239,0.0,-0.05227585219616243,0
2.0,0.0,0.0,0.0,1.0,0.0,280.0,10911.0,50.0,1.0,1.1364341974258423,-0.47447460889816284,0.7554399371147156,-1.3355265855789185,-1.2977017164230347,-0.7324755787849426,0.11556777358055115,-0.8845621943473816,1.1058984994888306,-1.1770259141921997,-0.4307574927806854,1.9894810914993286,-0.353626012802124,0.04335741698741913,1.493828296661377,0.04614339396357536,2.8233020305633545,-0.1849164068698883,0.37170735001564026,1.0761034488677979,1.8807657957077026,1.09807288646698,0.0,0.0,0.4128383994102478,0.0,0.27891767024993896,0.0,-0.280470757053943,0
2.0,2.0,14.0,7.0,0.0,0.0,2000.0,8252.0,40.0,1.0,1.080068826675415,-0.33771347999572754,0.9516220688819885,-1.3538678884506226,-1.3296136856079102,-0.7265655398368835,0.12170425057411194,-1.0577423572540283,1.1305735111236572,-1.116868019104004,-0.3746875822544098,2.0091328620910645,-0.3229687511920929,-0.05929494649171829,1.3176461458206177,0.06857457756996155,5.326159477233887,-0.4150746464729309,0.0,1.0752581357955933,0.0,5.665449142456055,0.26032090187072754,1.2212342023849487,2.238466739654541,0.0,0.11509379744529724,0.0,-11.352729157397485,0
0.0,0.0,0.0,0.0,0.0,0.0,45730.0,23331.0,62.0,1.0,-1.2864816188812256,-1.44687020778656,0.592741847038269,1.5133204460144043,-0.772079586982727,0.8441964387893677,0.31220874190330505,-1.9426075220108032,0.8465619087219238,0.3371730148792267,1.0702106952667236,-0.7510044574737549,-0.9080703854560852,0.6228014826774597,0.16042888164520264,0.8074696063995361,2.4474399089813232,-0.06354781985282898,0.26217755675315857,0.0,2.9869298934936523,0.3185825049877167,0.6570818424224854,0.0,0.14869193732738495,0.0,0.26295047998428345,0.0,-1.642457643472903,0
2.0,0.0,0.0,0.0,0.0,0.0,15480.0,4344.0,64.0,1.0,-1.4137824773788452,-1.3493263721466064,0.5202564597129822,1.6996568441390991,-0.4658535420894623,1.0274055004119873,0.2646602392196655,-1.708966612815857,0.7293856739997864,0.5356042385101318,1.1119977235794067,-1.0319783687591553,-0.9738243222236633,0.6073527336120605,-0.10795946419239044,0.5553718209266663,2.7534494400024414,-0.030060041695833206,0.5151268839836121,0.0,2.9869298934936523,0.6679668426513672,0.0,0.0,0.4207379221916199,0.0,0.5343443155288696,0.0,-1.9580618337180387,0
2.0,0.0,0.0,0.0,1.0,0.0,5400.0,12791.0,58.0,1.0,1.04256010055542,-0.43725401163101196,0.899541974067688,-1.2054036855697632,-1.3969532251358032,-0.6348693370819092,0.18745435774326324,-1.2149566411972046,1.0979303121566772,-1.2577049732208252,-0.29120635986328125,1.9327046871185303,-0.30356529355049133,0.1797841489315033,1.363972544670105,0.03796521946787834,2.9032111167907715,-0.21028780937194824,0.4683797359466553,0.5205498337745667,2.4369635581970215,0.9544696807861328,0.0,0.0,0.471230685710907,0.0,0.42311668395996094,0.0,-0.7126652545720558,0
0.0,0.0,0.0,0.0,1.0,1.0,3460.0,11457.0,64.0,2.0,1.0707706212997437,-0.4542270600795746,0.8478215932846069,-1.2252529859542847,-1.3866958618164062,-0.6282179355621338,0.1502951830625534,-1.141994833946228,1.08866548538208,-1.2538042068481445,-0.3218180239200592,1.9509913921356201,-0.3142285645008087,0.15114298462867737,1.4109516143798828,0.05559994652867317,3.7319223880767822,-0.5273719429969788,0.7641652822494507,2.492560625076294,0.0,0.17243966460227966,0.0,1.2351431846618652,2.005286693572998,0.0,0.25097402930259705,0.0,-3.076995513042892,0
0.0,0.0,0.0,0.0,0.0,0.0,5820.0,31893.0,67.0,1.0,1.0937947034835815,-0.4703086316585541,0.8160882592201233,-1.2503492832183838,-1.373092532157898,-0.6783984899520874,0.14518015086650848,-1.0987942218780518,1.1022082567214966,-1.232263207435608,-0.2830940783023834,1.9529814720153809,-0.3210129141807556,0.16683438420295715,1.4213701486587524,0.0088559091091156,3.521914005279541,-0.3981013596057892,1.073198676109314,2.221190929412842,0.3695544898509979,0.9836951494216919,0.0,0.0,1.1662300825119019,0.0,0.568671703338623,0.0,-1.322725579011116,0
0.0,0.0,0.0,0.0,0.0,0.0,8700.0,12351.0,73.0,2.0,0.9986567497253418,-0.41054248809814453,0.9503704309463501,-1.1554490327835083,-1.4220247268676758,-0.5935343503952026,0.2184741050004959,-1.3262481689453125,1.0962220430374146,-1.2853459119796753,-0.24884279072284698,1.9147998094558716,-0.2973211109638214,0.238643616437912,1.298661231994629,0.02348102070391178,3.6025116443634033,-0.39730891585350037,0.9660286903381348,2.7654263973236084,0.0,0.5456671714782715,0.4635689854621887,0.0,1.515174150466919,0.0,0.22795553505420685,0.0,-2.3852069744065116,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,6440.0,70.0,2.0,1.1393091678619385,-0.4839160442352295,0.745280385017395,-1.3526654243469238,-1.3379461765289307,-0.6310595870018005,0.09790652245283127,-0.8131605386734009,1.0708662271499634,-1.1365498304367065,-0.5009218454360962,2.0011062622070312,-0.40098652243614197,-0.07650172710418701,1.5298889875411987,0.14934967458248138,2.9297685623168945,-0.14908596873283386,0.817319393157959,0.0,2.9869298934936523,0.6874116659164429,0.0,0.0,0.5823506116867065,0.0,0.7748501896858215,0.0,-2.333385355913974,0
0.0,0.0,0.0,0.0,1.0,0.0,750.0,22197.0,54.0,2.0,1.1155918836593628,-0.4366995394229889,0.7940739989280701,-1.3434141874313354,-1.2989137172698975,-0.7312219738960266,0.11725827306509018,-0.9337705969810486,1.1085035800933838,-1.1872507333755493,-0.38516250252723694,2.0042569637298584,-0.3453323543071747,0.060117706656455994,1.4473875761032104,0.014575302600860596,3.7585723400115967,-0.41941460967063904,0.7740724682807922,3.197603225708008,0.0,0.2715853750705719,0.0,1.4205390214920044,1.2835148572921753,0.0,0.052587516605854034,0.0,-3.8288054678266423,0
0.0,0.0,0.0,0.0,1.0,1.0,500.0,14984.0,56.0,1.0,1.119303584098816,-0.4441210925579071,0.786643385887146,-1.3418625593185425,-1.2953828573226929,-0.7331587672233582,0.11850817501544952,-0.9241677522659302,1.1067781448364258,-1.1874711513519287,-0.3955678939819336,2.0030858516693115,-0.347940057516098,0.056949738413095474,1.4553322792053223,0.02307078056037426,4.074425220489502,-0.4685702919960022,1.0182223320007324,3.197603225708008,0.0,0.9915007948875427,0.0,0.2822854220867157,2.126626491546631,0.0,0.13845151662826538,0.0,-4.700645354011112,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,38707.0,56.0,2.0,1.148024320602417,-0.4826594591140747,0.7081789374351501,-1.3478357791900635,-1.3269811868667603,-0.6303452849388123,0.09394321590662003,-0.8253509402275085,1.06882643699646,-1.1839618682861328,-0.4464600682258606,2.00108003616333,-0.4112311005592346,0.005097144283354282,1.5351334810256958,0.09454169124364853,3.9224302768707275,-0.41133642196655273,0.7743290662765503,3.197603225708008,0.0,0.2716754078865051,0.0,1.45536208152771,1.7228178977966309,0.0,0.052604950964450836,0.0,-4.493183721003563,0
1.0,0.0,0.0,0.0,2.0,2.0,5800.0,18463.0,58.0,2.0,1.0682957172393799,-0.4659595787525177,0.8638788461685181,-1.2163254022598267,-1.415600299835205,-0.6121748685836792,0.1761312186717987,-1.1814249753952026,1.0644932985305786,-1.2385005950927734,-0.29090383648872375,1.9531633853912354,-0.30963489413261414,0.15755155682563782,1.3853793144226074,0.06163067743182182,2.413186550140381,-0.23922422528266907,0.2029390186071396,0.0,2.9869298934936523,0.244278684258461,0.0,0.15387360751628876,0.16516566276550293,0.1549961417913437,0.2035055160522461,0.2725154161453247,-1.047808991930845,0
1.0,0.0,0.0,0.0,0.0,0.0,2420.0,5746.0,45.0,1.0,1.0236929655075073,-0.4678097367286682,0.8997904658317566,-1.1512714624404907,-1.432822823524475,-0.6072403192520142,0.21666601300239563,-1.2850182056427002,1.084892988204956,-1.2765806913375854,-0.2387436032295227,1.912049412727356,-0.3029692769050598,0.2505848705768585,1.34271240234375,0.032066598534584045,2.7232115268707275,-0.2504458427429199,0.14619757235050201,2.2286343574523926,0.9628233313560486,0.7047450542449951,0.0,0.0,0.8556275367736816,0.0,0.0908295288681984,0.0,-0.8705254441673165,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,49.0,1.0,1.073240876197815,-0.5297084450721741,0.7734193801879883,-1.3083399534225464,-1.3452125787734985,-0.559205174446106,0.10330072045326233,-0.828382134437561,1.0168511867523193,-1.1469262838363647,-0.5210305452346802,2.023756980895996,-0.4474494457244873,-0.13837577402591705,1.5575578212738037,0.2765030860900879,2.7522196769714355,-0.25893434882164,0.18065011501312256,1.949680209159851,1.5607484579086304,0.7494239807128906,0.0,0.0,0.49427422881126404,0.0,0.10547894984483719,0.0,-0.8856808757123497,1
0.0,0.0,0.0,0.0,1.0,1.0,5100.0,11466.0,49.0,1.0,1.045606255531311,-0.4363037347793579,0.892728328704834,-1.1941386461257935,-1.4037299156188965,-0.6161965727806091,0.1866161972284317,-1.2216885089874268,1.0961014032363892,-1.2675721645355225,-0.30238282680511475,1.9318686723709106,-0.3033568859100342,0.1854708343744278,1.362204670906067,0.04477294161915779,3.111821413040161,-0.4488363265991211,0.4993370771408081,2.045356273651123,0.0,0.10868839174509048,0.0,1.1522934436798096,2.0018258094787598,0.0,0.2657388150691986,0.0,-2.076175165120857,0
1.0,0.0,0.0,0.0,0.0,0.0,23580.0,9904.0,59.0,2.0,-1.3502753973007202,-1.4181393384933472,0.5486701726913452,1.6005268096923828,-0.6360710859298706,0.9403279423713684,0.288201242685318,-1.8437914848327637,0.7922133207321167,0.4098571836948395,1.0864615440368652,-0.8663871884346008,-0.9504424929618835,0.6074356436729431,0.06462017446756363,0.7267929911613464,2.1845757961273193,0.055972035974264145,0.23571747541427612,0.0,2.9869298934936523,0.3008325695991516,0.10520043969154358,0.044311441481113434,0.25771552324295044,0.0,0.2362406998872757,0.0,-1.501129820973146,1
0.0,0.0,0.0,0.0,0.0,0.0,3030.0,4748.0,55.0,1.0,0.9861475229263306,-0.42475491762161255,0.9602208137512207,-1.1460734605789185,-1.4281667470932007,-0.5865612030029297,0.22771993279457092,-1.3357553482055664,1.0861542224884033,-1.2803335189819336,-0.25061288475990295,1.9153145551681519,-0.30429357290267944,0.2300626039505005,1.301314115524292,0.04961828887462616,3.3942086696624756,-0.44360512495040894,0.7437276840209961,2.9558074474334717,0.0,0.7613386511802673,0.0,0.0,1.5568886995315552,0.0,0.3182542622089386,0.0,-3.1004656049686026,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,-1.0036901235580444,0.28388169407844543,0.497544527053833,0.5075094699859619,1.037631630897522,0.6298730373382568,0.08700060099363327,0.5928778052330017,-1.5218085050582886,0.6119430661201477,-0.23222903907299042,0.07466427236795425,-0.5194492936134338,-2.089953660964966,-1.001294732093811,2.045498847961426,3.4208269119262695,-0.3936860263347626,0.8415794372558594,2.632498025894165,0.0,0.8999236226081848,0.0,0.0,1.329781174659729,0.0,0.5586621165275574,0.0,-2.361786052873187,0
0.0,0.0,0.0,0.0,3.0,3.0,46790.0,9536.0,65.0,1.0,-1.432712197303772,-1.354570746421814,0.3996460735797882,1.7719365358352661,-0.3277229964733124,1.1313239336013794,0.26296260952949524,-1.5946990251541138,0.636597752571106,0.5589154958724976,1.1011592149734497,-1.098425269126892,-1.0156089067459106,0.5706594586372375,-0.15346665680408478,0.5440047979354858,2.6184728145599365,0.3865126073360443,0.31783294677734375,0.0,2.9869298934936523,0.3862116038799286,0.0,0.0,0.1802564561367035,0.0,0.3187699615955353,1.2120290994644165,-2.0964730374160103,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,9396.0,63.0,1.0,1.1504071950912476,-0.48269253969192505,0.7338614463806152,-1.3553251028060913,-1.3359681367874146,-0.6390509605407715,0.09402792155742645,-0.807860255241394,1.0755729675292969,-1.1387203931808472,-0.496029257774353,1.9981995820999146,-0.39604586362838745,-0.0632767528295517,1.5305317640304565,0.13236792385578156,2.6209397315979004,-0.15686361491680145,0.5948649644851685,0.0,2.9869298934936523,0.5801146030426025,0.0,0.0,0.4245776832103729,0.0,0.5784453749656677,0.0,-1.9631951566086399,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7939.0,55.0,1.0,1.1460169553756714,-0.46466583013534546,0.7489468455314636,-1.3603506088256836,-1.3293473720550537,-0.6427600383758545,0.09575419872999191,-0.8246013522148132,1.0730091333389282,-1.1458303928375244,-0.482736736536026,2.010446071624756,-0.3970666527748108,-0.057811085134744644,1.5080986022949219,0.12289844453334808,3.630155324935913,-0.44219139218330383,0.8350989818572998,3.2327160835266113,0.0,0.9238194823265076,0.0,0.0,1.5680334568023682,0.0,0.3035259246826172,0.0,-3.9127738618379575,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11264.0,62.0,2.0,1.1499838829040527,-0.4640277624130249,0.744430422782898,-1.3614420890808105,-1.3291548490524292,-0.6436542868614197,0.0943085178732872,-0.821528971195221,1.0744343996047974,-1.146592140197754,-0.4826711416244507,2.00921630859375,-0.3955897092819214,-0.05460517108440399,1.5090596675872803,0.11783288419246674,3.9915201663970947,-0.40544453263282776,0.7756096720695496,3.197603225708008,0.0,0.272124707698822,0.0,1.4236705303192139,1.9304046630859375,0.0,0.05269194766879082,0.0,-4.783134710524555,0
0.0,0.0,0.0,0.0,1.0,1.0,200.0,21659.0,40.0,2.0,1.1463075876235962,-0.46170154213905334,0.7475305199623108,-1.343691349029541,-1.2917262315750122,-0.7274709939956665,0.11070061475038528,-0.8733413815498352,1.1033368110656738,-1.1838266849517822,-0.4337489902973175,1.9970678091049194,-0.35788142681121826,0.048133909702301025,1.4862138032913208,0.03409741073846817,3.4908347129821777,0.08993798494338989,0.5165296196937561,0.0,2.9869298934936523,0.6276050209999084,0.0,2.619025230407715,0.2949337065219879,0.0,0.5180517435073853,0.0,-4.4556144033741125,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18727.0,55.0,2.0,1.1559162139892578,-0.4656703472137451,0.7367366552352905,-1.3607263565063477,-1.3288828134536743,-0.6485005617141724,0.09383571147918701,-0.821553111076355,1.0776710510253906,-1.1500954627990723,-0.47593751549720764,2.006026029586792,-0.3929928243160248,-0.04082903638482094,1.5101016759872437,0.10490064322948456,3.7385101318359375,-0.4191282391548157,0.7741905450820923,3.197603225708008,0.0,0.2716268002986908,0.0,1.4611848592758179,1.179136872291565,0.0,0.05259553715586662,0.0,-3.758288291118876,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8632.0,54.0,1.0,1.1515074968338013,-0.4830111563205719,0.7330482602119446,-1.3553152084350586,-1.3353456258773804,-0.6415024995803833,0.09376183152198792,-0.8082486987113953,1.0763176679611206,-1.138886570930481,-0.4943796694278717,1.9978346824645996,-0.3952629864215851,-0.060439176857471466,1.5302410125732422,0.1296805888414383,2.9765257835388184,-0.3251611590385437,0.35034334659576416,2.1915156841278076,0.6568259000778198,1.0022488832473755,0.0,0.0,0.8038949370384216,0.0,0.2609069347381592,0.0,-0.5521257956780117,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24921.0,41.0,2.0,1.1527533531188965,-0.5015885233879089,0.6978582143783569,-1.3413705825805664,-1.3328220844268799,-0.6348934173583984,0.09421058744192123,-0.8132452368736267,1.0736294984817505,-1.1732594966888428,-0.45826953649520874,1.9882782697677612,-0.4071575403213501,0.0008967719040811062,1.554007887840271,0.10097181051969528,3.6455163955688477,-0.3525570333003998,0.29975247383117676,3.197603225708008,0.0,0.10516894608736038,0.0,1.474159836769104,1.3865774869918823,0.0,0.020364034920930862,0.0,-4.0648911955322475,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3322.0,63.0,1.0,1.1335290670394897,-0.5109280347824097,0.7199511528015137,-1.333528995513916,-1.336474061012268,-0.5989616513252258,0.08409160375595093,-0.8012423515319824,1.0478811264038086,-1.1569350957870483,-0.5048368573188782,2.0059702396392822,-0.4152481257915497,-0.07567834109067917,1.5610688924789429,0.18134157359600067,3.2273313999176025,-0.3331555724143982,0.649211585521698,1.6996082067489624,1.1481796503067017,1.1054996252059937,0.0,0.0,0.5999322533607483,0.0,0.5003036260604858,0.0,-0.237533975127791,0
0.0,0.0,0.0,0.0,0.0,0.0,11350.0,7029.0,72.0,1.0,-1.2167853116989136,-1.4547840356826782,0.6637282967567444,1.4044631719589233,-0.9336345195770264,0.7471028566360474,0.32709604501724243,-2.0323657989501953,0.8887043595314026,0.2688640356063843,1.039515495300293,-0.6209509372711182,-0.8593093156814575,0.6200069785118103,0.2625249922275543,0.8958234786987305,3.4865686893463135,-0.20331847667694092,1.009987711906433,0.800624668598175,2.143765926361084,0.8691191673278809,0.1264403909444809,0.0,0.7180930972099304,0.0,0.7750364542007446,0.0,-0.6480592855408028,0
1.0,0.0,0.0,0.0,2.0,1.0,1730.0,14815.0,58.0,2.0,1.1235355138778687,-0.4773601293563843,0.7587252259254456,-1.3046478033065796,-1.3294446468353271,-0.6793040037155151,0.08539167046546936,-0.9442753791809082,1.0833895206451416,-1.1956855058670044,-0.39340654015541077,1.9926081895828247,-0.3406873643398285,0.045394398272037506,1.5005382299423218,0.07522881031036377,3.6379337310791016,-0.47119590640068054,0.4320463538169861,2.638697624206543,0.0,0.09188662469387054,0.0,1.295669436454773,1.9575107097625732,0.0,0.11265018582344055,0.0,-3.382809508994984,0
1.0,0.0,0.0,0.0,0.0,0.0,3150.0,21242.0,64.0,1.0,1.1023199558258057,-0.4690321683883667,0.8007636070251465,-1.2650153636932373,-1.3642385005950928,-0.6772776246070862,0.12923842668533325,-1.0633517503738403,1.098672866821289,-1.2304493188858032,-0.2958787679672241,1.9633700847625732,-0.32917460799217224,0.1505236178636551,1.4357354640960693,0.013794193044304848,3.2126693725585938,-0.3454805910587311,0.6577242016792297,1.3644405603408813,1.5572701692581177,1.0564218759536743,0.0,0.0,0.5709903240203857,0.0,0.5036850571632385,0.0,-0.23077640606516314,0
