Loan_Institution_Past6M,Overdue_Num_Past6M,Overdue_Day_Past6M,Overdue_Day_Max_Past6M,CA_Institution_Past6M,CA_Institution_Max_Past6M,CA_UseAmount_Past6M,Card_UseAmount_Past6M,Age,Gender,Target,Long_Overdue
1,0,0,0,0,0,2950,7263,40,1,0,0
1,1,7,7,0,1,4100,14944,40,1,0,0
1,0,0,0,0,0,0,12965,40,1,0,0
1,0,0,0,0,0,2150,16785,40,2,0,0
0,1,10,10,0,0,500,20662,40,2,0,0
0,0,0,0,1,1,11320,15342,41,1,0,0
0,0,0,0,4,4,11250,19879,41,1,0,0
1,0,0,0,3,3,11350,10491,41,2,0,0
2,0,0,0,0,0,0,6627,41,2,0,0
1,0,0,0,0,0,0,24921,41,2,0,0
0,0,0,0,0,0,0,10819,41,1,0,0
0,0,0,0,0,0,0,14197,41,1,0,0
1,0,0,0,1,1,400,7121,41,1,0,0
2,0,0,0,0,0,1100,3696,41,1,0,0
0,1,9,9,0,0,5150,14792,41,1,0,0
0,1,9,9,0,0,4000,13602,41,1,0,0
1,0,0,0,0,0,0,12311,41,2,0,0
0,0,0,0,0,0,0,10611,41,2,0,0
0,0,0,0,0,0,0,5374,41,2,0,0
3,0,0,0,0,0,200,15045,41,1,0,0
1,0,0,0,0,0,0,3983,42,2,0,0
1,0,0,0,0,0,0,7266,42,1,0,0
0,0,0,0,0,0,1600,15725,42,1,0,0
0,0,0,0,0,0,560,8633,42,1,0,0
0,0,0,0,1,1,440,8486,42,1,0,0
0,0,0,0,1,0,2080,15607,42,1,0,0
0,1,10,10,0,0,0,7415,42,1,0,0
0,0,0,0,1,1,5600,47387,42,2,0,0
0,0,0,0,2,1,7200,44193,42,2,0,0
0,0,0,0,2,1,1830,15178,42,1,0,0
1,0,0,0,0,0,0,11127,42,1,0,0
2,0,0,0,1,1,300,10800,42,1,0,0
0,0,0,0,0,0,0,7620,42,1,0,0
0,0,0,0,0,0,0,5908,42,1,0,0
2,0,0,0,0,0,0,63972,42,1,0,0
1,0,0,0,0,0,0,18995,42,1,0,0
1,0,0,0,0,0,0,16516,42,1,0,0
0,0,0,0,0,0,20310,23494,42,1,0,0
1,0,0,0,0,0,0,43001,42,1,0,0
1,0,0,0,1,1,206,25023,42,1,0,0
1,0,0,0,0,0,0,0,42,1,0,0
0,0,0,0,0,0,0,11628,42,1,0,0
1,0,0,0,1,0,4300,15531,42,1,0,0
0,0,0,0,0,0,800,13073,42,1,0,0
0,0,0,0,0,0,0,4378,42,1,0,0
1,0,0,0,0,0,0,5806,42,1,0,0
1,0,0,0,0,0,9080,11382,42,1,0,0
0,0,0,0,0,0,6690,6583,42,1,0,0
1,0,0,0,0,0,5530,9087,42,1,0,0
1,0,0,0,0,0,210,19434,42,1,0,0
1,0,0,0,1,0,1800,20786,43,2,0,0
0,0,0,0,0,0,370,7843,43,1,0,0
0,0,0,0,1,1,770,7208,43,1,0,0
4,0,0,0,0,0,0,39537,43,2,0,0
1,0,0,0,0,0,0,13059,43,1,0,0
2,0,0,0,0,0,8100,2411,43,1,0,0
2,0,0,0,0,0,5330,18105,43,2,0,0
0,0,0,0,1,1,1600,11255,43,2,0,0
1,0,0,0,0,0,1850,13158,43,2,0,0
1,0,0,0,0,0,860,14068,43,2,0,0
0,2,24,12,1,1,2200,15216,43,2,0,0
0,0,0,0,1,1,2480,14349,43,2,0,0
0,0,0,0,1,1,900,14152,43,1,0,0
1,0,0,0,0,0,360,19626,43,1,0,0
1,1,11,11,0,0,560,17669,43,1,0,0
0,0,0,0,0,0,9730,12859,43,1,0,0
1,0,0,0,0,0,9810,13798,43,2,0,0
1,2,27,20,0,0,0,14055,43,1,0,0
1,2,27,20,0,0,0,13101,43,1,0,0
2,0,0,0,1,0,4370,9717,43,2,0,0
1,0,0,0,0,0,7750,10992,43,2,0,0
0,0,0,0,1,1,8300,18492,43,1,0,0
0,0,0,0,0,0,10590,10037,43,1,0,0
0,0,0,0,1,1,6010,5708,43,1,0,0
0,0,0,0,0,0,0,1745,43,1,0,0
0,0,0,0,0,0,0,1126,43,1,0,0
2,0,0,0,1,1,90,5985,43,1,0,0
0,0,0,0,0,0,0,17946,43,2,0,0
2,0,0,0,0,0,5400,3494,43,1,0,0
0,0,0,0,0,0,0,3114,43,1,0,0
1,0,0,0,0,0,0,8701,43,1,0,0
0,0,0,0,0,0,670,8761,43,1,0,0
1,0,0,0,0,0,0,14710,43,1,0,0
0,0,0,0,0,0,14120,18258,43,2,0,0
0,0,0,0,0,0,0,7233,43,1,0,0
1,0,0,0,0,0,0,25484,43,1,0,0
1,0,0,0,0,0,0,20994,43,2,0,0
2,0,0,0,0,0,2170,14776,43,2,0,0
2,0,0,0,1,0,570,15918,43,1,0,0
2,0,0,0,1,0,540,16547,43,1,0,0
2,0,0,0,1,0,850,16425,43,1,0,0
1,0,0,0,0,0,1250,17710,43,1,0,0
2,0,0,0,0,0,3200,6651,43,1,0,0
0,0,0,0,0,0,0,17371,43,2,0,0
1,0,0,0,0,0,320,7796,43,2,0,0
1,0,0,0,0,0,0,13233,43,1,0,0
1,0,0,0,0,0,0,12381,43,1,0,0
0,0,0,0,0,0,2700,19279,43,1,0,0
0,0,0,0,0,0,0,6643,43,1,0,0
0,0,0,0,1,1,105,11732,43,1,0,0
0,0,0,0,0,0,0,23448,43,1,0,0
2,0,0,0,1,1,200,13729,43,1,0,0
0,0,0,0,0,1,1210,6797,43,2,0,0
0,0,0,0,0,0,12550,7044,43,1,0,0
1,0,0,0,0,0,0,13332,43,2,0,0
1,0,0,0,0,0,0,11659,43,1,0,0
1,0,0,0,0,0,0,12755,43,1,0,0
1,0,0,0,0,1,3000,3533,43,1,0,0
1,0,0,0,1,1,1300,12016,43,1,0,0
1,0,0,0,2,2,1817,14327,44,1,0,0
2,0,0,0,1,1,500,11266,44,1,0,0
4,0,0,0,1,1,500,7550,44,1,0,0
0,0,0,0,0,0,0,10242,44,1,0,0
0,0,0,0,0,0,0,7831,44,1,0,0
0,0,0,0,1,1,2650,3383,44,2,0,0
1,0,0,0,0,0,0,11162,44,1,0,0
0,0,0,0,0,0,11000,34571,44,2,0,0
2,0,0,0,1,1,4080,12106,44,1,0,0
0,0,0,0,0,0,0,6587,44,1,0,0
2,0,0,0,2,2,2480,10454,44,2,0,0
0,0,0,0,0,0,0,8456,44,2,0,0
1,0,0,0,1,1,300,10841,44,1,0,0
3,0,0,0,0,0,0,37589,44,1,0,0
0,0,0,0,0,0,8720,31207,44,1,0,0
1,0,0,0,1,0,900,14108,44,2,0,0
0,0,0,0,0,0,5600,15150,44,2,0,0
2,0,0,0,2,2,3000,11006,44,2,0,0
0,0,0,0,0,0,0,13889,44,2,0,0
1,0,0,0,0,1,2550,8967,44,2,0,0
0,0,0,0,0,0,0,10217,44,1,0,0
0,0,0,0,3,3,8080,22703,44,1,0,0
1,0,0,0,1,0,5462,29602,44,1,0,0
0,0,0,0,1,1,700,39910,44,1,0,0
0,0,0,0,1,0,4100,9299,44,1,0,0
1,0,0,0,0,0,580,3884,44,1,0,0
0,0,0,0,0,0,1480,11164,44,1,0,0
1,0,0,0,0,0,0,13616,44,1,0,0
1,0,0,0,0,1,1100,12752,44,2,0,0
2,0,0,0,0,1,1100,12003,44,2,0,0
0,0,0,0,0,0,0,15009,44,2,0,0
2,0,0,0,0,0,7500,18303,44,2,0,0
0,0,0,0,2,2,5690,17328,44,2,0,0
1,0,0,0,2,2,5690,15710,44,2,0,0
1,0,0,0,1,1,100,10525,44,1,0,0
1,0,0,0,0,0,0,19352,45,1,0,0
1,0,0,0,0,0,0,29536,45,1,0,0
1,0,0,0,0,0,0,30032,45,1,0,0
1,0,0,0,0,0,0,27755,45,1,0,0
1,0,0,0,0,0,0,4660,45,1,0,0
0,0,0,0,0,0,0,25010,45,2,0,0
1,0,0,0,0,0,0,24647,45,1,0,0
0,0,0,0,1,1,4850,11638,45,2,0,0
2,0,0,0,0,0,0,13313,45,2,0,0
2,0,0,0,0,0,0,11442,45,1,0,0
2,0,0,0,0,0,0,3438,45,1,0,0
1,0,0,0,0,0,0,9329,45,2,0,0
3,0,0,0,0,0,0,10512,45,2,0,0
2,0,0,0,0,0,0,4967,45,2,0,0
2,0,0,0,0,0,0,5124,45,2,0,0
0,0,0,0,2,2,1900,9864,45,1,0,0
1,0,0,0,0,0,2300,16426,45,1,0,0
1,0,0,0,0,0,400,16181,45,1,0,0
1,0,0,0,0,0,4930,24245,45,2,0,0
1,1,11,11,1,1,9200,4721,45,1,0,0
0,0,0,0,0,0,0,22989,45,1,0,0
0,0,0,0,0,0,0,15107,45,1,0,0
1,0,0,0,0,0,18240,9187,45,1,0,0
1,0,0,0,0,0,2870,3943,45,1,0,0
2,0,0,0,2,2,6300,12132,45,1,0,0
1,0,0,0,0,0,1120,19093,45,1,0,0
0,0,0,0,0,0,0,33987,45,2,0,0
1,0,0,0,1,0,750,40724,45,2,0,0
1,0,0,0,0,0,2600,41427,45,2,0,0
0,0,0,0,0,0,2500,18045,45,1,0,0
1,0,0,0,1,1,2700,7615,45,1,0,0
1,0,0,0,0,0,1000,15115,45,1,0,0
0,0,0,0,0,0,0,4315,45,1,0,0
2,0,0,0,0,0,8800,19037,45,1,0,0
1,0,0,0,0,0,0,6353,45,2,0,0
1,1,7,7,0,0,0,22837,45,1,0,0
1,1,7,7,1,1,190,38854,45,1,0,0
1,0,0,0,1,0,150,35799,45,1,0,0
1,0,0,0,0,0,0,11848,45,1,0,0
0,0,0,0,0,0,10280,35441,45,1,0,0
4,0,0,0,0,0,0,108975,45,1,0,0
4,0,0,0,0,0,0,103980,45,1,0,0
1,0,0,0,0,0,0,16633,45,2,0,0
1,0,0,0,0,0,0,11515,45,1,0,0
1,0,0,0,0,0,0,3593,45,2,0,0
0,2,14,0,0,0,6940,2412,45,2,0,0
1,0,0,0,0,0,1950,15616,45,1,0,0
0,0,0,0,0,0,700,5836,45,1,0,0
1,0,0,0,0,0,0,479,45,2,0,0
0,0,0,0,0,0,1000,3298,45,2,0,0
0,0,0,0,0,0,0,3094,45,2,0,0
0,0,0,0,0,0,29810,10443,45,1,0,0
0,0,0,0,1,0,5990,13257,45,2,0,0
0,0,0,0,0,0,24200,5821,45,1,0,0
0,0,0,0,0,0,29600,3573,45,1,0,0
1,0,0,0,0,0,23000,3104,45,1,0,0
0,0,0,0,0,0,0,38566,45,2,0,0
0,0,0,0,0,0,0,3369,45,1,0,0
0,0,0,0,1,1,1000,10144,45,1,0,0
0,1,8,8,0,0,13180,3276,45,2,0,0
0,0,0,0,0,0,0,18343,45,1,0,0
1,0,0,0,0,0,0,0,45,1,0,0
0,0,0,0,0,0,20270,16987,45,2,0,0
3,0,0,0,0,0,9350,16453,45,1,0,0
2,0,0,0,0,0,0,16452,45,1,0,0
0,0,0,0,0,0,1600,17799,46,2,0,0
0,0,0,0,0,0,1600,13891,46,2,0,0
1,0,0,0,0,0,3600,15789,46,2,0,0
0,0,0,0,0,0,0,11332,46,1,0,0
0,0,0,0,0,0,0,4193,46,1,0,0
3,0,0,0,1,0,3367,33195,46,1,0,0
1,0,0,0,2,1,2050,16465,46,1,0,0
1,1,10,10,2,2,2450,12891,46,1,0,0
0,0,0,0,0,0,0,20952,46,1,0,0
0,1,7,7,0,0,15150,29861,46,1,0,0
1,1,7,7,0,0,15650,32255,46,1,0,0
0,1,33,33,1,1,5620,12394,46,1,0,0
0,0,0,0,0,0,0,10519,46,2,0,0
2,0,0,0,0,0,520,11292,46,2,0,0
1,1,9,9,0,0,180,8052,46,2,0,0
0,1,17,17,2,1,430,12216,46,2,0,0
2,0,0,0,0,0,4810,23278,46,1,0,0
0,3,35,15,0,0,400,11009,46,1,0,0
0,0,0,0,0,0,14920,8395,46,2,0,0
1,1,8,8,0,0,3200,16122,46,2,0,0
0,1,10,2,1,0,4530,17733,46,2,0,0
0,1,8,8,1,0,3310,14911,46,2,0,0
0,0,0,0,0,0,0,16274,46,2,0,0
0,0,0,0,0,0,0,9928,46,1,0,0
1,0,0,0,1,1,5200,14603,46,1,0,0
3,0,0,0,0,0,2400,40952,46,1,0,0
1,0,0,0,0,0,0,2275,46,1,0,0
1,0,0,0,0,0,1080,4107,46,1,0,0
1,0,0,0,1,1,2150,11396,46,1,0,0
2,1,8,1,2,0,2810,10882,46,1,0,0
2,0,0,0,0,0,0,1603,46,1,0,0
1,0,0,0,1,1,130,3534,46,1,0,0
1,0,0,0,1,1,13360,35289,46,2,0,0
2,0,0,0,0,0,70900,2289,46,1,0,0
0,0,0,0,0,0,600,14314,46,2,0,0
2,0,0,0,0,0,7060,11997,46,1,0,0
2,0,0,0,1,0,280,10171,46,2,0,0
1,0,0,0,0,0,3610,9324,46,2,0,0
1,0,0,0,0,0,4240,9237,46,2,0,0
0,0,0,0,4,2,5700,17483,46,1,0,0
2,0,0,0,1,1,300,4684,46,1,0,0
1,1,12,2,0,0,2400,4018,46,1,0,0
0,0,0,0,0,0,31470,17059,46,2,0,0
2,0,0,0,0,0,3000,19693,46,2,0,0
0,0,0,0,0,0,30160,11994,46,2,0,0
1,0,0,0,0,0,28460,12422,46,2,0,0
0,0,0,0,0,0,300,10732,46,1,0,0
1,0,0,0,0,0,0,36359,46,2,0,0
0,0,0,0,0,0,0,38255,46,2,0,0
2,0,0,0,0,0,0,31149,46,2,0,0
1,0,0,0,0,0,1630,22166,46,1,0,0
1,0,0,0,0,1,2100,22261,46,1,0,0
1,0,0,0,0,0,0,23035,46,1,0,0
1,0,0,0,0,0,4740,35170,46,2,0,0
0,0,0,0,1,0,5900,9700,46,2,0,0
3,0,0,0,2,1,2300,12078,46,2,0,0
0,0,0,0,2,0,6700,10021,46,2,0,0
0,2,20,0,0,0,10030,12730,46,1,0,0
1,0,0,0,2,1,2100,8217,46,1,0,0
0,0,0,0,0,0,300,19941,46,1,0,0
0,0,0,0,1,0,1000,12726,46,1,0,0
1,0,0,0,0,0,0,2982,46,2,0,0
3,0,0,0,0,0,5270,21426,46,1,0,0
0,0,0,0,0,0,0,6759,46,1,0,0
0,0,0,0,0,0,800,10885,46,1,0,0
1,0,0,0,0,0,850,20573,46,1,0,0
0,0,0,0,0,0,0,7312,46,1,0,0
1,0,0,0,1,1,260,7924,46,1,0,0
0,0,0,0,0,0,10,22852,46,1,0,0
0,0,0,0,0,0,520,12451,46,2,0,0
0,0,0,0,0,0,550,13199,46,2,0,0
1,0,0,0,0,0,150,13799,46,2,0,0
1,0,0,0,0,0,350,13580,46,2,0,0
0,0,0,0,0,0,0,8519,46,2,0,0
0,0,0,0,1,1,2300,14074,46,1,0,0
1,0,0,0,0,0,0,16402,46,1,0,0
1,0,0,0,1,1,2300,14981,46,1,0,0
0,0,0,0,0,0,1000,8348,46,1,0,0
1,0,0,0,0,0,0,11709,46,1,0,0
1,0,0,0,1,2,10800,10268,46,2,0,0
1,0,0,0,0,0,1100,11592,46,1,0,0
2,0,0,0,0,0,4700,9669,46,1,0,0
1,0,0,0,0,0,13200,8737,46,1,0,0
1,0,0,0,0,0,17060,8471,46,1,0,0
0,0,0,0,0,0,18150,6943,46,1,0,0
0,0,0,0,0,0,0,4574,46,2,0,0
0,0,0,0,0,0,11200,13912,46,1,0,0
0,0,0,0,0,0,4300,19560,46,1,0,0
0,0,0,0,1,1,18200,15828,46,1,0,0
0,0,0,0,1,1,380,5921,46,1,0,0
2,0,0,0,0,0,3010,46452,46,2,0,0
2,0,0,0,0,0,4570,38328,46,2,0,0
0,0,0,0,1,1,3000,13839,46,1,0,0
0,0,0,0,0,0,5800,13901,47,2,0,0
1,0,0,0,0,0,7500,73797,47,2,0,0
2,0,0,0,0,0,3000,16742,47,1,0,0
1,0,0,0,0,0,3500,16603,47,1,0,0
1,0,0,0,0,0,8900,80744,47,2,1,1
0,0,0,0,0,0,6330,15614,47,2,0,0
1,1,7,0,2,2,4100,15419,47,2,0,0
1,0,0,0,0,0,20190,15779,47,1,0,0
1,0,0,0,0,0,17300,6357,47,2,0,0
1,0,0,0,0,0,0,14029,47,1,0,0
2,0,0,0,1,0,500,18363,47,2,0,0
2,0,0,0,1,0,500,17691,47,2,0,0
1,0,0,0,0,0,1200,12079,47,1,0,0
1,0,0,0,0,0,8610,14696,47,1,0,0
0,0,0,0,1,1,2733,2310,47,1,0,0
1,0,0,0,0,0,25020,19031,47,1,0,0
1,0,0,0,1,1,30,8446,47,1,0,0
0,0,0,0,0,0,0,10590,47,1,0,0
1,0,0,0,0,0,0,18407,47,1,0,0
1,0,0,0,0,0,0,3766,47,1,0,0
1,0,0,0,0,0,0,9498,47,1,0,0
0,0,0,0,0,0,970,14206,47,2,0,0
0,4,28,7,0,0,15300,11856,47,1,0,0
0,0,0,0,0,0,0,33969,47,1,0,0
1,0,0,0,0,0,30600,9425,47,1,0,0
0,0,0,0,2,2,4900,76442,47,1,0,0
2,0,0,0,0,0,4600,10919,47,1,0,0
2,0,0,0,0,0,10500,11445,47,1,0,0
1,0,0,0,0,0,0,11478,47,1,0,0
1,0,0,0,0,0,12200,8339,47,1,0,0
5,0,0,0,0,0,19470,48229,47,1,0,0
0,0,0,0,1,0,26950,21396,47,2,0,0
1,0,0,0,0,0,0,5995,47,2,0,0
2,0,0,0,0,0,0,6895,47,2,0,0
2,0,0,0,0,0,0,12304,47,1,0,0
2,0,0,0,0,0,15160,19290,47,2,0,0
0,0,0,0,0,0,0,14880,47,1,0,0
0,0,0,0,2,2,4190,5198,47,1,0,0
1,0,0,0,0,0,2880,5205,47,1,0,0
2,0,0,0,0,0,2690,5512,47,1,0,0
0,0,0,0,0,0,900,5552,47,1,0,0
2,0,0,0,0,1,16230,9570,47,1,0,0
1,0,0,0,0,0,0,32525,47,1,0,0
1,0,0,0,1,1,820,14196,47,1,0,0
1,0,0,0,2,2,820,17139,47,1,0,0
2,0,0,0,0,0,0,1097,47,1,0,0
1,1,9,9,1,2,19650,7275,47,1,0,0
0,0,0,0,0,0,0,12544,47,2,0,0
2,0,0,0,0,0,1940,10996,47,1,0,0
2,0,0,0,0,0,0,52094,47,2,0,0
2,0,0,0,0,0,0,54601,47,2,0,0
1,0,0,0,0,0,37384,25814,47,2,0,0
1,0,0,0,0,0,0,14793,47,1,0,0
1,0,0,0,0,0,0,14678,47,1,0,0
0,0,0,0,2,2,8000,17152,47,1,0,0
1,1,34,25,0,0,0,15643,47,1,0,0
1,0,0,0,0,0,0,14275,47,1,0,0
1,0,0,0,1,1,3000,22131,47,1,0,0
1,0,0,0,2,0,4900,8019,47,1,0,0
2,0,0,0,5,3,8900,8502,47,1,0,0
2,0,0,0,0,0,1010,35963,47,2,0,0
1,0,0,0,0,0,1700,37547,47,2,0,0
0,0,0,0,1,1,13700,24159,48,2,0,0
0,0,0,0,0,0,6250,26098,48,2,0,0
1,0,0,0,0,0,1700,5154,48,1,0,0
1,0,0,0,0,0,11600,9597,48,2,0,0
1,0,0,0,2,2,10840,32349,48,1,0,0
1,0,0,0,0,0,0,12611,48,1,0,0
0,0,0,0,0,0,0,22022,48,1,0,0
1,0,0,0,0,0,0,3183,48,1,0,0
0,0,0,0,0,0,0,13589,48,1,0,0
1,0,0,0,1,0,1200,4843,48,1,0,0
2,0,0,0,0,0,5250,24314,48,1,0,0
2,0,0,0,0,0,0,15684,48,2,0,0
1,0,0,0,0,0,15870,38819,48,2,0,0
2,0,0,0,0,0,18970,41216,48,2,0,0
0,0,0,0,0,0,5100,10190,48,1,0,0
0,0,0,0,1,1,7000,23732,48,1,0,0
1,1,7,7,0,0,1100,13131,48,2,0,0
0,0,0,0,0,0,9730,40655,48,2,0,0
1,0,0,0,2,0,9050,66249,48,2,0,0
0,0,0,0,1,1,1380,7406,48,2,0,0
1,0,0,0,0,0,0,2367,48,1,0,0
0,0,0,0,0,0,0,0,48,1,0,0
0,0,0,0,0,0,32270,15456,48,1,0,0
2,0,0,0,0,0,22500,28411,48,1,0,0
2,2,18,0,2,1,1250,11725,48,1,0,0
1,2,22,3,0,0,1200,12625,48,1,0,0
0,0,0,0,0,0,25650,23244,48,1,0,0
0,0,0,0,0,0,9450,22238,48,1,0,0
2,0,0,0,0,0,11700,11392,48,1,0,0
2,0,0,0,0,0,800,5664,48,1,0,0
0,0,0,0,0,0,0,6338,48,1,0,0
1,1,10,10,0,0,0,8305,48,1,0,0
1,0,0,0,0,0,17500,30138,48,1,0,0
0,0,0,0,0,0,9550,11810,48,2,0,0
3,0,0,0,0,0,0,4873,48,1,0,0
3,0,0,0,0,0,0,5225,48,1,0,0
2,0,0,0,0,0,0,4350,48,1,0,0
1,2,26,13,0,0,4100,7346,48,2,0,0
1,0,0,0,0,0,7900,15094,48,2,0,0
2,0,0,0,0,0,0,2721,48,2,0,0
1,0,0,0,0,0,0,1243,48,1,0,0
0,0,0,0,0,0,4850,9443,48,1,0,0
1,0,0,0,0,0,0,27296,48,1,0,0
1,0,0,0,0,0,0,10417,48,2,0,0
0,0,0,0,0,0,7900,8639,48,1,0,0
0,0,0,0,1,0,10200,8153,48,1,0,0
2,0,0,0,1,2,14900,8595,48,1,0,0
0,0,0,0,0,0,50,19043,48,2,0,0
0,0,0,0,1,1,100,31262,48,2,0,0
1,0,0,0,0,0,4080,12196,48,1,0,0
1,0,0,0,0,0,11600,15901,48,1,0,0
1,0,0,0,0,0,14250,8819,48,2,0,0
0,0,0,0,0,0,22900,8109,48,2,0,0
1,0,0,0,0,0,0,49940,48,1,0,0
3,0,0,0,1,1,2350,15743,48,1,0,0
0,0,0,0,0,0,0,7693,48,1,0,0
1,0,0,0,0,0,0,21882,48,1,0,0
0,0,0,0,0,0,0,7720,48,1,0,0
1,0,0,0,0,0,10090,22743,48,2,0,0
1,0,0,0,1,0,34100,25197,48,1,0,0
1,0,0,0,1,0,1370,10680,48,1,0,0
1,0,0,0,1,1,1030,9616,48,1,0,0
0,0,0,0,1,1,1530,9414,48,1,0,0
0,0,0,0,2,2,5340,26752,48,2,0,0
2,0,0,0,0,0,0,9122,49,2,0,0
2,0,0,0,0,0,19010,13535,49,1,0,0
0,0,0,0,0,0,0,13988,49,1,0,0
0,0,0,0,1,1,150,12849,49,1,0,0
2,0,0,0,2,2,1600,21330,49,1,0,0
0,0,0,0,0,0,2550,9590,49,2,0,0
0,0,0,0,0,0,310,6497,49,1,0,0
0,0,0,0,0,0,310,7811,49,1,0,0
0,0,0,0,0,0,0,8795,49,1,0,0
1,0,0,0,0,0,12600,19304,49,2,0,0
1,0,0,0,0,0,0,23850,49,1,0,0
1,0,0,0,0,0,0,28091,49,1,0,0
0,0,0,0,0,0,0,24294,49,1,0,0
0,0,0,0,0,0,0,2880,49,1,0,0
0,0,0,0,0,0,7850,15190,49,1,0,0
0,0,0,0,0,0,4800,15238,49,1,0,0
0,0,0,0,0,0,11850,13666,49,1,0,0
3,0,0,0,1,1,1800,16468,49,2,0,0
0,0,0,0,0,0,5410,7111,49,1,0,0
0,1,10,10,1,1,300,22794,49,1,0,0
2,0,0,0,0,0,13246,36403,49,1,0,0
0,0,0,0,1,0,4946,35080,49,1,0,0
0,0,0,0,0,0,0,10746,49,1,0,0
0,1,13,13,0,0,300,15926,49,1,0,0
1,0,0,0,0,1,10000,43468,49,2,0,0
0,0,0,0,1,1,3900,43770,49,2,0,0
2,0,0,0,1,0,1500,54884,49,2,0,0
1,0,0,0,1,0,7600,47293,49,2,0,0
1,0,0,0,0,0,1650,15010,49,2,0,0
0,1,8,8,1,1,20,7512,49,1,0,0
1,0,0,0,0,0,0,5258,49,1,0,0
0,0,0,0,0,0,0,5151,49,1,0,0
2,0,0,0,0,0,16250,7835,49,1,0,0
1,0,0,0,0,0,400,3641,49,1,0,0
2,0,0,0,0,0,20900,5593,49,2,0,0
3,0,0,0,0,0,21200,5430,49,2,0,0
0,0,0,0,0,0,3600,13191,49,1,0,0
1,0,0,0,0,0,2900,10691,49,1,0,0
1,0,0,0,0,0,3000,10767,49,1,0,0
0,0,0,0,2,1,1100,12716,49,1,0,0
0,0,0,0,0,0,4400,20165,49,1,0,0
0,0,0,0,0,0,0,14799,49,1,0,0
0,0,0,0,0,0,0,14998,49,1,0,0
0,0,0,0,0,0,0,36878,49,1,0,0
2,0,0,0,0,0,0,8222,49,2,0,0
1,0,0,0,0,0,8800,19162,49,1,0,0
0,0,0,0,0,0,1800,4673,49,2,0,0
0,0,0,0,0,0,1400,5118,49,2,0,0
0,0,0,0,0,0,2200,5002,49,2,0,0
1,0,0,0,0,0,2000,5372,49,2,0,0
0,0,0,0,0,0,2000,5311,49,2,0,0
2,0,0,0,1,1,18200,12580,49,1,0,0
3,0,0,0,2,1,700,8092,49,1,0,0
0,0,0,0,1,0,700,19138,49,1,0,0
5,0,0,0,2,1,1800,13896,49,2,0,0
1,0,0,0,0,0,0,15863,49,2,0,0
2,0,0,0,2,0,4950,14853,49,2,0,0
0,0,0,0,1,1,2690,5421,49,1,0,0
1,0,0,0,0,0,57200,15524,49,2,0,0
0,0,0,0,0,0,56420,15981,49,2,0,0
1,0,0,0,0,0,60200,13925,49,2,0,0
1,0,0,0,0,0,66350,14666,49,2,0,0
1,0,0,0,0,0,63800,13903,49,2,0,0
0,0,0,0,0,0,0,24818,49,1,0,0
1,0,0,0,0,0,51660,13442,49,1,0,0
0,0,0,0,0,0,0,15628,49,2,0,0
1,0,0,0,0,0,7820,17135,49,1,0,0
0,0,0,0,0,0,0,19141,50,2,0,0
1,0,0,0,0,0,30100,13087,50,1,0,0
1,0,0,0,0,0,0,8929,50,2,0,0
1,0,0,0,0,0,0,7268,50,2,0,0
0,0,0,0,0,0,0,2603,50,1,0,0
2,0,0,0,0,0,10700,3455,50,1,0,0
2,0,0,0,0,1,7040,21640,50,2,0,0
1,0,0,0,0,0,7710,20908,50,2,0,0
2,0,0,0,0,0,5560,20069,50,2,0,0
0,0,0,0,0,0,0,9793,50,1,0,0
0,0,0,0,0,0,0,12089,50,1,0,0
2,0,0,0,0,0,0,12327,50,1,0,0
1,0,0,0,0,0,12200,7049,50,1,0,0
1,0,0,0,0,0,11100,7021,50,1,0,0
2,0,0,0,0,0,2220,53217,50,1,0,0
1,0,0,0,2,2,1130,10762,50,2,0,0
0,0,0,0,1,1,7300,11801,50,2,0,0
3,0,0,0,0,0,0,16058,50,2,0,0
0,2,18,10,0,0,3100,30587,50,2,0,0
0,2,18,10,1,1,2600,31575,50,2,0,0
0,0,0,0,1,0,7220,10628,50,2,0,0
1,0,0,0,0,0,0,16743,50,1,0,0
1,0,0,0,0,0,0,8677,50,1,0,0
0,0,0,0,1,1,2250,13731,50,2,0,0
1,1,11,0,0,0,300,13778,50,2,0,0
0,0,0,0,0,0,0,36684,50,1,0,0
0,0,0,0,0,0,0,15235,50,1,0,0
2,0,0,0,0,0,1600,16267,50,1,0,0
0,0,0,0,2,2,1650,12648,50,1,0,0
1,0,0,0,1,0,150,14676,50,1,0,0
0,0,0,0,0,0,22900,6150,50,1,0,0
2,6,81,15,0,0,10100,10109,50,1,0,0
0,0,0,0,0,0,3150,7445,50,1,0,0
1,0,0,0,2,2,2940,6562,50,1,0,0
0,0,0,0,3,3,36900,17916,50,1,0,0
0,0,0,0,0,0,0,11417,50,1,0,0
1,0,0,0,2,2,19789,17533,50,1,0,0
0,0,0,0,1,0,10200,54924,50,1,0,0
2,0,0,0,2,1,12300,16833,50,2,0,0
0,0,0,0,0,0,0,2098,50,1,0,0
0,0,0,0,0,0,0,1352,50,1,0,0
0,0,0,0,0,0,0,1526,50,1,0,0
0,0,0,0,0,0,0,1368,50,1,0,0
0,0,0,0,0,0,2000,1398,50,1,0,0
2,0,0,0,0,0,49530,4083,50,2,0,0
2,0,0,0,0,0,43850,4963,50,2,0,0
0,0,0,0,1,1,400,16451,50,2,0,0
2,0,0,0,0,0,2900,12550,50,2,0,0
